code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,target,total_clicks,active_days,unique_vle_sites,mean_clicks,max_clicks,min_clicks,std_clicks,median_clicks,total_interactions,activity_span,clicks_per_active_day,clicks_per_site,interactions_per_day,sites_per_day,clicks_per_span_day,recent14_clicks,recent14_days,recent14_sites,recent14_interactions,recent7_clicks,recent7_days,recent7_sites,recent7_interactions,recent14_click_ratio,recent7_click_ratio,recent14_activity_ratio,recent7_activity_ratio,click_variability,engagement_consistency
AAA,2013J,M,Scotland,HE Qualification,30-40%,35-55,0,60,N,1,2109.0,97.0,133.0,3.680628272251309,36.0,1.0,4.597535630130359,2.0,573.0,265.0,21.742268041237114,15.857142857142858,5.907216494845361,1.3711340206185567,7.958490566037736,83.0,12.0,9.0,42.0,22.0,7.0,3.0,14.0,0.039355144618302515,0.010431484115694643,0.12371134020618557,0.07216494845360824,1.24911707731849,0.4446189173896852
AAA,2013J,M,South East Region,A Level or Equivalent,50-60%,35-55,0,60,N,1,8553.0,226.0,97.0,4.470987976999477,48.0,1.0,4.961812320359409,3.0,1913.0,262.0,37.84513274336283,88.17525773195877,8.464601769911505,0.42920353982300885,32.64503816793893,145.0,8.0,7.0,31.0,7.0,3.0,2.0,5.0,0.01695311586577809,0.0008184262831754939,0.035398230088495575,0.01327433628318584,1.1097798396875425,0.4739831053405552
AAA,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,120,N,1,1541.0,84.0,75.0,3.486425339366516,25.0,1.0,3.267519863602821,2.0,442.0,257.0,18.345238095238095,20.546666666666667,5.261904761904762,0.8928571428571429,5.996108949416342,28.0,3.0,3.0,11.0,4.0,1.0,2.0,3.0,0.018170019467878003,0.0025957170668397143,0.03571428571428571,0.011904761904761904,0.9372120569191738,0.5162057485799155
AAA,2013J,F,South West Region,Lower Than A Level,90-100%,0-35,0,60,N,1,3219.0,176.0,86.0,4.003731343283582,125.0,1.0,6.780217066543831,2.0,804.0,253.0,18.289772727272727,37.43023255813954,4.568181818181818,0.48863636363636365,12.723320158102768,88.0,3.0,13.0,21.0,0.0,0.0,0.0,0.0,0.027337682510096304,0.0,0.017045454545454544,0.0,1.6934745329298666,0.37126766478546774
AAA,2013J,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,1,534.0,81.0,42.0,1.9071428571428573,30.0,1.0,2.089044399436302,1.0,280.0,263.0,6.592592592592593,12.714285714285714,3.45679012345679,0.5185185185185185,2.03041825095057,27.0,7.0,6.0,20.0,5.0,2.0,2.0,3.0,0.05056179775280899,0.009363295880149813,0.08641975308641975,0.024691358024691357,1.09537908584675,0.4772406132878321
AAA,2013J,M,South West Region,HE Qualification,80-90%,35-55,0,60,N,1,1661.0,125.0,106.0,2.9660714285714285,19.0,1.0,3.053006775387121,2.0,560.0,253.0,13.288,15.669811320754716,4.48,0.848,6.565217391304348,33.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.019867549668874173,0.0,0.008,0.0,1.029309930293069,0.49277835044920026
AAA,2013J,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,0,333.0,32.0,35.0,2.8461538461538463,22.0,1.0,3.8138029364659474,1.0,117.0,217.0,10.40625,9.514285714285714,3.65625,1.09375,1.5345622119815667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3399848155150624,0.42735320048642556
AAA,2013J,F,London Region,A Level or Equivalent,10-20,35-55,0,60,N,1,2953.0,162.0,86.0,3.6592317224287485,38.0,1.0,4.327660575777786,2.0,807.0,254.0,18.228395061728396,34.33720930232558,4.981481481481482,0.5308641975308642,11.625984251968504,62.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.020995597697257028,0.0,0.018518518518518517,0.0,1.1826691786836008,0.458154634594288
AAA,2013J,M,Ireland,HE Qualification,?,0-35,0,180,N,0,1193.0,67.0,59.0,3.1148825065274153,39.0,1.0,3.8106166001834514,2.0,383.0,254.0,17.80597014925373,20.220338983050848,5.7164179104477615,0.8805970149253731,4.696850393700787,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.002514668901927913,0.0,0.014925373134328358,0.0,1.2233580535375204,0.4497701116601211
AAA,2013J,M,London Region,HE Qualification,60-70%,0-35,0,60,N,1,227.0,37.0,24.0,1.6691176470588236,7.0,1.0,1.1159128271995518,1.0,136.0,254.0,6.135135135135135,9.458333333333334,3.675675675675676,0.6486486486486487,0.8937007874015748,12.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.05286343612334802,0.0,0.05405405405405406,0.0,0.6685645132120662,0.5993175523522026
AAA,2013J,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,1,445.0,38.0,45.0,2.680722891566265,16.0,1.0,2.3459550142332515,2.0,166.0,244.0,11.710526315789474,9.88888888888889,4.368421052631579,1.1842105263157894,1.8237704918032787,27.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.060674157303370786,0.0,0.07894736842105263,0.0,0.8751202974443141,0.5332991175888528
AAA,2013J,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,1,614.0,50.0,45.0,3.766871165644172,32.0,1.0,4.379484371457725,2.0,163.0,251.0,12.28,13.644444444444444,3.26,0.9,2.446215139442231,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.006514657980456026,0.0,0.02,0.0,1.16263184454008,0.46239955382358056
AAA,2013J,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,1,1209.0,121.0,52.0,3.494219653179191,29.0,1.0,3.810165061397063,2.0,346.0,258.0,9.991735537190083,23.25,2.8595041322314048,0.4297520661157025,4.686046511627907,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0016542597187758478,0.0008271298593879239,0.01652892561983471,0.008264462809917356,1.090419446851434,0.4783728937779395
AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,240,N,1,1839.0,86.0,67.0,4.227586206896552,45.0,1.0,5.107703805957681,2.0,435.0,259.0,21.38372093023256,27.44776119402985,5.058139534883721,0.7790697674418605,7.100386100386101,28.0,3.0,8.0,13.0,11.0,1.0,5.0,6.0,0.015225666122892877,0.005981511691136488,0.03488372093023256,0.011627906976744186,1.2081844239214743,0.4528607253845756
AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,0-35,0,60,N,1,732.0,41.0,56.0,3.4857142857142858,25.0,1.0,3.6355877504445537,2.0,210.0,227.0,17.853658536585368,13.071428571428571,5.121951219512195,1.3658536585365855,3.2246696035242293,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.024390243902439025,0.0,1.0429964857832736,0.489477102363495
AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,N,1,1935.0,162.0,92.0,2.6043068640646028,15.0,1.0,2.115806963752571,2.0,743.0,254.0,11.944444444444445,21.032608695652176,4.58641975308642,0.5679012345679012,7.618110236220472,24.0,3.0,6.0,14.0,0.0,0.0,0.0,0.0,0.012403100775193798,0.0,0.018518518518518517,0.0,0.8124261364693336,0.5517466228709509
AAA,2013J,M,London Region,HE Qualification,80-90%,0-35,0,80,N,1,321.0,26.0,33.0,3.0,23.0,1.0,3.4912289018743845,2.0,107.0,225.0,12.346153846153847,9.727272727272727,4.115384615384615,1.2692307692307692,1.4266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1637429672914614,0.4621621029469059
AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,427.0,44.0,48.0,2.235602094240838,22.0,1.0,2.1817398968895905,1.0,191.0,249.0,9.704545454545455,8.895833333333334,4.340909090909091,1.0909090909090908,1.714859437751004,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.00702576112412178,0.0,0.022727272727272728,0.0,0.9759070733159526,0.5060966750434307
AAA,2013J,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,N,1,1889.0,133.0,77.0,3.308231173380035,33.0,1.0,3.389807041417558,2.0,571.0,261.0,14.203007518796992,24.532467532467532,4.293233082706767,0.5789473684210527,7.237547892720307,7.0,3.0,4.0,7.0,6.0,2.0,4.0,6.0,0.0037056643726839597,0.0031762837480148226,0.022556390977443608,0.015037593984962405,1.0246584545523694,0.4939104656153422
AAA,2013J,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,0,1825.0,116.0,77.0,2.92,36.0,1.0,3.142451272494135,2.0,625.0,254.0,15.732758620689655,23.7012987012987,5.387931034482759,0.6637931034482759,7.18503937007874,40.0,4.0,7.0,17.0,0.0,0.0,0.0,0.0,0.021917808219178082,0.0,0.034482758620689655,0.0,1.076181942634978,0.48165335583780966
AAA,2013J,M,London Region,HE Qualification,20-30%,35-55,0,60,N,1,654.0,55.0,81.0,2.5153846153846153,29.0,1.0,2.966309188029831,2.0,260.0,258.0,11.89090909090909,8.074074074074074,4.7272727272727275,1.4727272727272727,2.5348837209302326,7.0,3.0,5.0,6.0,1.0,1.0,1.0,1.0,0.010703363914373088,0.0015290519877675841,0.05454545454545454,0.01818181818181818,1.179266649675468,0.45886995983209206
AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1173.0,67.0,50.0,3.3514285714285714,31.0,1.0,3.8480353658499222,2.0,350.0,254.0,17.507462686567163,23.46,5.223880597014926,0.746268656716418,4.618110236220472,85.0,4.0,12.0,22.0,0.0,0.0,0.0,0.0,0.07246376811594203,0.0,0.05970149253731343,0.0,1.148177645394265,0.46551084922795827
AAA,2013J,M,North Western Region,Lower Than A Level,20-30%,0-35,0,90,N,1,1946.0,189.0,64.0,2.640434192672999,33.0,1.0,3.401908643675818,1.0,737.0,265.0,10.296296296296296,30.40625,3.8994708994708995,0.3386243386243386,7.343396226415094,24.0,4.0,4.0,14.0,14.0,2.0,4.0,9.0,0.012332990750256937,0.007194244604316547,0.021164021164021163,0.010582010582010581,1.2883898614537912,0.4369884768518901
AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,0,60,N,1,2575.0,164.0,77.0,3.1750924784217016,25.0,1.0,3.2540832598148977,2.0,811.0,254.0,15.701219512195122,33.44155844155844,4.945121951219512,0.4695121951219512,10.137795275590552,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0007766990291262136,0.0,0.006097560975609756,0.0,1.0248782616349057,0.4938568500372909
AAA,2013J,M,North Western Region,HE Qualification,10-20,0-35,0,120,N,1,1446.0,133.0,78.0,2.9036144578313254,24.0,1.0,3.1185088701801322,2.0,498.0,265.0,10.87218045112782,18.53846153846154,3.744360902255639,0.5864661654135338,5.456603773584906,64.0,10.0,11.0,37.0,31.0,5.0,7.0,17.0,0.04426002766251729,0.021438450899031812,0.07518796992481203,0.03759398496240601,1.0740092789417053,0.4821579200022987
AAA,2013J,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,1,844.0,53.0,63.0,2.822742474916388,34.0,1.0,3.575459491365813,2.0,299.0,251.0,15.924528301886792,13.396825396825397,5.6415094339622645,1.1886792452830188,3.362549800796813,46.0,1.0,13.0,13.0,0.0,0.0,0.0,0.0,0.054502369668246446,0.0,0.018867924528301886,0.0,1.2666615970596897,0.441177457321904
AAA,2013J,F,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,N,1,4962.0,203.0,85.0,3.6245434623813004,61.0,1.0,4.661887852330597,2.0,1369.0,252.0,24.44334975369458,58.37647058823529,6.74384236453202,0.4187192118226601,19.69047619047619,32.0,2.0,7.0,11.0,0.0,0.0,0.0,0.0,0.006449012494961709,0.0,0.009852216748768473,0.0,1.2862000140750882,0.43740704830874694
AAA,2013J,M,East Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,N,1,1066.0,69.0,49.0,3.0898550724637683,26.0,1.0,3.3619858873650745,2.0,345.0,251.0,15.44927536231884,21.755102040816325,5.0,0.7101449275362319,4.247011952191235,23.0,3.0,2.0,9.0,0.0,0.0,0.0,0.0,0.021575984990619138,0.0,0.043478260869565216,0.0,1.088072355666933,0.478910607329313
AAA,2013J,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,2406.0,118.0,71.0,3.3603351955307263,26.0,1.0,3.6414539322410295,2.0,716.0,256.0,20.389830508474578,33.88732394366197,6.067796610169491,0.6016949152542372,9.3984375,57.0,4.0,7.0,20.0,0.0,0.0,0.0,0.0,0.02369077306733167,0.0,0.03389830508474576,0.0,1.083657944922933,0.4799252211413166
AAA,2013J,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,90,N,0,3209.0,115.0,88.0,4.488111888111888,29.0,1.0,4.210605682268662,3.0,715.0,252.0,27.904347826086955,36.46590909090909,6.217391304347826,0.7652173913043478,12.734126984126984,133.0,7.0,7.0,28.0,8.0,1.0,3.0,4.0,0.04144593331255843,0.0024929884699283265,0.06086956521739131,0.008695652173913044,0.9381686079221233,0.5159509837857102
AAA,2013J,M,Scotland,A Level or Equivalent,80-90%,35-55,0,60,N,1,3344.0,126.0,93.0,5.266141732283464,78.0,1.0,6.283775870544454,3.0,635.0,259.0,26.53968253968254,35.956989247311824,5.0396825396825395,0.7380952380952381,12.911196911196912,134.0,5.0,13.0,24.0,10.0,1.0,3.0,4.0,0.04007177033492823,0.0029904306220095694,0.03968253968253968,0.007936507936507936,1.193240932355182,0.45594625982388703
AAA,2013J,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,1,1176.0,61.0,57.0,4.013651877133106,51.0,1.0,4.715881573511123,2.0,293.0,261.0,19.278688524590162,20.63157894736842,4.80327868852459,0.9344262295081968,4.505747126436781,33.0,3.0,3.0,11.0,8.0,2.0,2.0,6.0,0.02806122448979592,0.006802721088435374,0.04918032786885246,0.03278688524590164,1.1749602899989446,0.45977850933567405
AAA,2013J,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,1,492.0,49.0,45.0,2.6885245901639343,17.0,1.0,2.640810212877093,1.0,183.0,251.0,10.040816326530612,10.933333333333334,3.7346938775510203,0.9183673469387755,1.9601593625498008,35.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.07113821138211382,0.0,0.061224489795918366,0.0,0.9822525791798944,0.5044765790713331
AAA,2013J,M,Wales,Lower Than A Level,70-80%,35-55,0,60,N,0,130.0,15.0,24.0,1.6883116883116882,9.0,1.0,1.4073093052060304,1.0,77.0,254.0,8.666666666666666,5.416666666666667,5.133333333333334,1.6,0.5118110236220472,8.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.06153846153846154,0.0,0.13333333333333333,0.0,0.8335601269297257,0.5453870780198999
AAA,2013J,M,North Western Region,HE Qualification,30-40%,0-35,0,60,N,0,59.0,8.0,12.0,2.107142857142857,6.0,1.0,1.4991179064218056,1.5,28.0,143.0,7.375,4.916666666666667,3.5,1.5,0.4125874125874126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.711445786098484,0.5843013013457241
AAA,2013J,M,South West Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,1961.0,87.0,69.0,4.102510460251046,27.0,1.0,4.574099214215151,2.0,478.0,253.0,22.54022988505747,28.420289855072465,5.494252873563219,0.7931034482758621,7.75098814229249,29.0,3.0,8.0,12.0,0.0,0.0,0.0,0.0,0.014788373278939317,0.0,0.034482758620689655,0.0,1.1149512618025712,0.47282413456076566
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1046.0,68.0,76.0,3.683098591549296,31.0,1.0,4.490854024581963,2.0,284.0,253.0,15.382352941176471,13.763157894736842,4.176470588235294,1.1176470588235294,4.134387351778656,5.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.004780114722753346,0.0,0.04411764705882353,0.0,1.2193140946283723,0.45058966751051593
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,1,483.0,47.0,53.0,3.3541666666666665,36.0,1.0,4.066696998243717,2.0,144.0,252.0,10.27659574468085,9.11320754716981,3.0638297872340425,1.127659574468085,1.9166666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.002070393374741201,0.0,0.02127659574468085,0.0,1.2124314032030958,0.4519914147630648
AAA,2013J,M,Wales,A Level or Equivalent,20-30%,0-35,0,60,N,1,1740.0,108.0,65.0,3.5080645161290325,29.0,1.0,3.7025701534587867,2.0,496.0,249.0,16.11111111111111,26.76923076923077,4.592592592592593,0.6018518518518519,6.9879518072289155,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0011494252873563218,0.0,0.009259259259259259,0.0,1.055445285123884,0.4865125854905589
AAA,2013J,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,1,652.0,33.0,37.0,4.261437908496732,252.0,1.0,20.310345834544936,2.0,153.0,255.0,19.757575757575758,17.62162162162162,4.636363636363637,1.121212121212121,2.556862745098039,24.0,4.0,8.0,16.0,0.0,0.0,0.0,0.0,0.03680981595092025,0.0,0.12121212121212122,0.0,4.76607808694076,0.17342810571102726
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,5220.0,222.0,99.0,2.7914438502673797,35.0,1.0,2.8570979358591435,2.0,1870.0,265.0,23.513513513513512,52.72727272727273,8.423423423423424,0.44594594594594594,19.69811320754717,91.0,10.0,10.0,42.0,20.0,4.0,4.0,12.0,0.01743295019157088,0.0038314176245210726,0.04504504504504504,0.018018018018018018,1.0235197586315323,0.4941884040095961
AAA,2013J,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,1,187.0,28.0,35.0,1.6403508771929824,9.0,1.0,1.4336486837304514,1.0,114.0,245.0,6.678571428571429,5.3428571428571425,4.071428571428571,1.25,0.763265306122449,50.0,3.0,16.0,26.0,0.0,0.0,0.0,0.0,0.26737967914438504,0.0,0.10714285714285714,0.0,0.8739890371404891,0.5336210512340537
AAA,2013J,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,1,1774.0,118.0,85.0,4.059496567505721,77.0,1.0,5.872196400978296,2.0,437.0,254.0,15.033898305084746,20.870588235294118,3.7033898305084745,0.7203389830508474,6.984251968503937,32.0,6.0,6.0,18.0,0.0,0.0,0.0,0.0,0.018038331454340473,0.0,0.05084745762711865,0.0,1.4465331607821392,0.4087416496248541
AAA,2013J,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,1,864.0,93.0,52.0,3.388235294117647,36.0,1.0,3.6243732588161857,2.0,255.0,245.0,9.290322580645162,16.615384615384617,2.7419354838709675,0.5591397849462365,3.526530612244898,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.0,0.03225806451612903,0.0,1.0696934965256104,0.4831633291009986
AAA,2013J,M,South East Region,A Level or Equivalent,40-50%,35-55,0,240,N,0,708.0,86.0,50.0,2.367892976588629,18.0,1.0,2.262572459869199,1.0,299.0,256.0,8.232558139534884,14.16,3.4767441860465116,0.5813953488372093,2.765625,11.0,6.0,3.0,9.0,1.0,1.0,1.0,1.0,0.015536723163841809,0.0014124293785310734,0.06976744186046512,0.011627906976744186,0.9555214201989979,0.5113725626683434
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,1,2150.0,123.0,91.0,4.215686274509804,32.0,1.0,4.177372509145538,3.0,510.0,257.0,17.479674796747968,23.626373626373628,4.146341463414634,0.7398373983739838,8.365758754863814,8.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0037209302325581397,0.0,0.024390243902439025,0.0,0.9909116184484765,0.5022824673549814
AAA,2013J,F,South East Region,HE Qualification,80-90%,0-35,0,60,N,1,514.0,58.0,44.0,2.557213930348259,11.0,1.0,2.1489439729795126,2.0,201.0,264.0,8.862068965517242,11.681818181818182,3.4655172413793105,0.7586206896551724,1.946969696969697,26.0,2.0,5.0,7.0,1.0,1.0,1.0,1.0,0.05058365758754864,0.0019455252918287938,0.034482758620689655,0.017241379310344827,0.8403457948810934,0.5433761431039165
AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,N,1,1986.0,107.0,55.0,3.453913043478261,28.0,1.0,3.4481042348985094,2.0,575.0,256.0,18.560747663551403,36.10909090909091,5.373831775700935,0.514018691588785,7.7578125,62.0,6.0,3.0,21.0,0.0,0.0,0.0,0.0,0.03121852970795569,0.0,0.056074766355140186,0.0,0.9983181948976046,0.5004208051317077
AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,0,513.0,24.0,42.0,3.109090909090909,16.0,1.0,2.890307988100126,2.0,165.0,186.0,21.375,12.214285714285714,6.875,1.75,2.7580645161290325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9296312242427307,0.5182337368076341
AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,0,146.0,11.0,17.0,3.3181818181818183,13.0,1.0,3.2405334564624435,2.0,44.0,208.0,13.272727272727273,8.588235294117647,4.0,1.5454545454545454,0.7019230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9765991238653939,0.5059194795373692
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,Y,1,1277.0,85.0,81.0,3.470108695652174,24.0,1.0,3.4898338911197633,2.0,368.0,248.0,15.023529411764706,15.765432098765432,4.329411764705882,0.9529411764705882,5.149193548387097,10.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.007830853563038372,0.0,0.023529411764705882,0.0,1.0056843163132911,0.4985829484064223
AAA,2013J,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,120,N,1,987.0,81.0,63.0,3.0652173913043477,24.0,1.0,3.0650427950962387,2.0,322.0,243.0,12.185185185185185,15.666666666666666,3.9753086419753085,0.7777777777777778,4.061728395061729,13.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.013171225937183385,0.0,0.012345679012345678,0.0,0.9999430395349431,0.5000142405218376
AAA,2013J,M,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,N,1,1219.0,109.0,68.0,3.2334217506631298,29.0,1.0,3.515716569140015,2.0,377.0,258.0,11.18348623853211,17.926470588235293,3.458715596330275,0.6238532110091743,4.724806201550388,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0016406890894175555,0.0016406890894175555,0.009174311926605505,0.009174311926605505,1.0873052884050745,0.47908660297799915
AAA,2013J,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,1,2735.0,185.0,83.0,2.472875226039783,62.0,1.0,3.1091292020881194,1.0,1106.0,264.0,14.783783783783784,32.95180722891566,5.978378378378379,0.4486486486486487,10.359848484848484,56.0,9.0,4.0,28.0,16.0,4.0,2.0,11.0,0.020475319926873858,0.005850091407678245,0.04864864864864865,0.021621621621621623,1.2572931983581206,0.4430084672772533
AAA,2013J,F,East Midlands Region,HE Qualification,10-20,0-35,0,60,N,1,1077.0,85.0,69.0,2.7060301507537687,27.0,1.0,3.216223643973768,2.0,398.0,257.0,12.670588235294117,15.608695652173912,4.682352941176471,0.8117647058823529,4.190661478599222,43.0,3.0,8.0,16.0,12.0,1.0,4.0,5.0,0.039925719591457756,0.011142061281337047,0.03529411764705882,0.011764705882352941,1.188539471032089,0.45692573208579695
AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,N,1,1476.0,76.0,74.0,3.9151193633952253,25.0,1.0,4.205266397950998,2.0,377.0,263.0,19.42105263157895,19.945945945945947,4.9605263157894735,0.9736842105263158,5.612167300380228,69.0,4.0,10.0,17.0,2.0,1.0,1.0,1.0,0.046747967479674794,0.0013550135501355014,0.05263157894736842,0.013157894736842105,1.0741093712923622,0.48213465202990113
AAA,2013J,M,South West Region,A Level or Equivalent,60-70%,55<=,0,120,N,1,2218.0,143.0,84.0,3.2052023121387285,39.0,1.0,3.7963462653249183,2.0,692.0,249.0,15.51048951048951,26.404761904761905,4.839160839160839,0.5874125874125874,8.907630522088354,71.0,3.0,16.0,24.0,0.0,0.0,0.0,0.0,0.032010820559062216,0.0,0.02097902097902098,0.0,1.1844326490553847,0.4577847709941666
AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,55<=,0,60,N,1,12868.0,261.0,111.0,7.0509589041095895,65.0,1.0,8.48037791971202,4.0,1825.0,264.0,49.30268199233716,115.92792792792793,6.992337164750958,0.42528735632183906,48.74242424242424,288.0,12.0,4.0,42.0,37.0,5.0,2.0,11.0,0.022381100404103203,0.0028753497046938143,0.04597701149425287,0.019157088122605363,1.2027268964465678,0.45398274366794944
